Publicado	Nivel	Departamento	Escuela	Zona	Cargo	Horas	Turno	Materia	Llamado	Domicilio Escuela	Articulo	Curso	Horario	Presentarse en	Prioridad	Condiciones	Observaciones	Movilidad	Impresión llamado	Estado	Motivo de Cancelación	
02/06/23 11:40	Primario	TUNUYÁN	1273 - IGNACIO FERMIN RODRÍGUEZ	80%	MAESTRO ENSEÑANZA COMUN		Tarde		1er: 05/06/23 13:30	RUTA PROV. 92 km 14 . VISTA FLORES	52-0	3° A	Lu 13:30-18:00,Ma 13:30-18:00,Mi 13:30-18:00,Ju 13:30-18:00,Vi 13:30-18:00	Presentarse en forma presencial en el establecimiento.		Con toma de posesión inmediata.	Hasta agotar instancias.	CATA		Publicado		
02/06/23 11:39	Primario	LUJÁN DE CUYO	1216 - NICOLÁS AVELLANEDA	60%	HORAS CATEDRA COMUNES	10	Mañana		2do: 05/06/23 11:35	JUAN XXIII 467 . LUJÁN		Fortalecimiento de las Trayectorias 2,3	Lu 11:30-13;30,MA11;30-13;30Mier.11:30-13:30 JU11:30-13:30 VIER.11:30-13:30	En la escuela			Hasta agotar instancia,posesión inmediata	Línea700		Publicado		
02/06/23 11:38	Secundario Orientado	LAVALLE	4183 - FIDEL DE LUCIA	80%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Formación Ética y Ciudadana	1er: 05/06/23 14:30	SAN ESTEBAN S/N° B° entre Montenegro y Ruta 40. km 3320 . JOCOLÍ VIEJO	Cargo vacante	5° 1	Ma 10:50-11:30,Ma 11:40-12:20,Ma 12:20-13:00	Presentarse en GEM PAD - Llamado Virtual		Certificado de Aptitud APTO específico vigente - DNI ambas caras - Certificado de antecedentes penales vigente (3 meses).	Presentarse el primer día de clase posterior al llamado, con documentación requerida (CUIL, DNI, DJ, Psicofìsico, Certificado de Antecedentes, etc.)	Consutar Prestaciones (300 por Ruta 40)		Publicado		
02/06/23 11:37	CEBJA	LAS HERAS	3124 - ALFREDO RAMÓN CEVERINO	10%	DIRECTOR ESCUELAS ADULTOS		Alternado		5to: 05/06/23 11:40	DR. MORENO 1557 2º PISO . LAS HERAS	05/3		Lu 13:50-18:00,Ma 16:00-20:00,Mi 12:50-18:00,Ju 16:00-20:00,Vi 12:50-18:00				5° llamado se convoca a maestros titulares de la escuela concursada con 7 años de antigüedad en la modalidad. Presentar documentación según resol. 484/97 y certif. de antecedentes penales, en un sólo PDF al mail sede2cebja@mendoza.edu.ar			Publicado		
02/06/23 11:37	Educación Integral - Especial	GUAYMALLÉN	2717/1 - SIN NOMBRE	10%	HORAS CATEDRA EDUCACIÓN DIFERENCIADA	4	Mañana		1er: 05/06/23 13:00	ADOLFO CALLE 1515 . DORREGO	Horas vacantes		Martes y Jueves de 9:00 a 10.30 hs	Escuela 2-717 Sin Nombre . Lafinur 620 Dorrego Guaymallen	BONO DOCENTE CON INCUMBENCIA EN E.E.I EN TRABAJO SOCIAL PRESENTARSE CON MATIRICULA PROFESIONAL	EN PRIMER LLAMADO Y/ O HASTA AGOTAR INSTANCIAS SEGUN NORMATIVAS VIGENTES				Publicado		
02/06/23 11:36	Secundario Técnico	JUNIN	4055 - PRESBITERO CONSTANTINO SPAGNOLO	80%	HORAS CATEDRA MEDIA TÉCNICA	2	Mañana	Educación Artística (B) Música	2do: 05/06/23 09:00	NICOLÁS VIDELA S/N . JUNIN	40-0	1° 2	Lu 09:15-09:55,Lu 09:55-10:35	Presentarse en GEM PAD - Llamado Virtual				CON MOVILIDAD		Publicado		
02/06/23 11:35	Secundario Orientado	GUAYMALLÉN	4153 - PROFESOR LUIS QUESADA	80%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Práctica Escénica para Músicos	3er: 05/06/23 10:00	ALLAYME 3281 B° EL BERMEJO . BERMEJO	Art. 40/56	5° 2°	Ju 13:30-14:10,Ju 14:10-14:50,Ju 15:00-15:40	Presentarse en GEM PAD - Llamado Virtual						Publicado		
02/06/23 11:33	Secundario Orientado	TUNUYÁN	4214/1 - DISTRITO LOS ARBOLES (ANEXO)	110%	HORAS CATEDRA MEDIA ORIENTADA	5	Tarde	Taller de investigación sobre Problemáticas Ambientales y rurales locales	1er: 05/06/23 10:25	Corredor Productivo s/n . LOS ARBOLES	44-0	5° 2°	Lu 14:20-15:00,Lu 15:10-15:50,Mi 15:50-16:30,Mi 16:35-17:15,Mi 17:15-17:55	Presentarse en GEM PAD - Llamado Virtual						Publicado		
02/06/23 11:33	Secundario Orientado	MALARGÜE	4138 - ABORIGEN AMERICANO	80%	HORAS CATEDRA MEDIA ORIENTADA	4	Tarde	Historia	2do: 05/06/23 16:15	Francisco Villagra oeste 651 B° Municipal . MALARGÜE	40-0	4° 2º	Ma 15:05-15:45,Ma 15:55-16:35,Vi 15:05-15:45,Vi 15:55-16:35	Presentarse en GEM PAD - Llamado Virtual	Bono de puntaje 2018. DNI (ambas caras). Certificado de Aptitud Psicofísico. Certificado de antecedentes penales actualizado. Declaración Jurada de Cargos y Horas (con todos los campos completos).		Alta efectiva a partir de la presentación del docente en la institución.			Publicado		
02/06/23 11:32	Secundario Orientado	TUNUYÁN	4214/1 - DISTRITO LOS ARBOLES (ANEXO)	110%	HORAS CATEDRA MEDIA ORIENTADA	5	Tarde	Ciencias Naturales	1er: 05/06/23 10:40	Corredor Productivo s/n . LOS ARBOLES	44-0	2° 2°	Mi 13:00-13:40,Mi 13:40-14:20,Vi 14:20-15:50,Vi 15:50-16:30	Presentarse en GEM PAD - Llamado Virtual						Publicado		
02/06/23 11:31	Educación Especial	GODOY CRUZ	2033 - FIDELA MALDONADO DE CANO	60%	MAESTRO DE GRADO ESC.DIFERENCIADA		Mañana	Lengua - Matematica - Ciencias Sociales, Ciencias Naturales o Tecnologia	1er: 05/06/23 13:30	Luzuriaga 1114 . VILLA MARINI	52-0	Grado Múltiple 14	Lu 09:00-12:30,Ma 09:00-12:30,Mi 09:00-12:30,Ju 09:00-12:30,Vi 09:00-12:30	el edificio escolar				GRUPO 300: 330 331 GRUPO 400: 401 420 421 422 462 463 466 467 484 485 486 488 GRUPO 600: 600		Publicado		
02/06/23 11:31	Secundario Orientado	TUNUYÁN	4214/1 - DISTRITO LOS ARBOLES (ANEXO)	110%	HORAS CATEDRA MEDIA ORIENTADA	5	Tarde	Ciencias Naturales	1er: 05/06/23 11:10	Corredor Productivo s/n . LOS ARBOLES	44-0	2° 3º	Ma 15:50-16:30,Ma 16:35-17:15,Ma 17:15-17:55,Ju 14:20-15:00,Ju 15:10-15:50	Presentarse en GEM PAD - Llamado Virtual						Publicado		
02/06/23 11:30	Primario	CAPITAL	1106 - DR. JUAN AGUSTÍN MAZA	10%	MAESTRO ENSEÑANZA COMUN		Mañana		2do: 05/06/23 11:35	MARTÍNEZ DE ROSAS 1457 B° Quinta secciòn . QUINTA SECCION	50-7	2° A	Lu 08:00-12:30,Ma 08:00-12:30,Mi 08:00-12:30,Ju 08:00-12:30,Vi 08:00-12:30	Martinez de Rosas 1457-				120-125-350-352-606-208		Publicado		
02/06/23 11:30	Secundario Orientado	TUNUYÁN	4214/1 - DISTRITO LOS ARBOLES (ANEXO)	110%	HORAS CATEDRA MEDIA ORIENTADA	4	Tarde	Agroecositemas	1er: 06/06/23 09:00 | 2do: 06/06/23 09:15 | 3er: 06/06/23 09:30	Corredor Productivo s/n . LOS ARBOLES	44-0	3° 2°	Lu 15:50-16:30,Lu 16:35-17:15,Ju 13:00-14:20	Presentarse en GEM PAD - Llamado Virtual						Publicado		
02/06/23 11:29	Secundario Orientado	TUNUYÁN	4214/1 - DISTRITO LOS ARBOLES (ANEXO)	110%	HORAS CATEDRA MEDIA ORIENTADA	4	Tarde	Biología	1er: 06/06/23 11:00 | 2do: 06/06/23 11:15 | 3er: 06/06/23 11:30	Corredor Productivo s/n . LOS ARBOLES	44-0	4° 2°	Mi 14:20-15:00,Mi 15:10-15:50,Vi 13:00-14:20	Presentarse en GEM PAD - Llamado Virtual						Publicado		
02/06/23 11:29	Secundario Orientado	LAS HERAS	4088 - MARIO CASALE	10%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Lengua Extranjera - Inglés	2do: 05/06/23 10:00	DR. MORENO 1420 . LAS HERAS	40-0	1° 2	Ju 09:30-10:10,Ju 10:10-10:50,Ju 11:00-11:40	Presentarse en GEM PAD - Llamado Virtual						Publicado		
02/06/23 11:25	Secundario Orientado	LUJÁN DE CUYO	4187 - LUJÁN DE LAS VIÑAS	110%	HORAS CATEDRA MEDIA ORIENTADA	20	Tarde	ADMINISTRADOR DE RED	3er: 05/06/23 14:00	RN 40, KM 45, calle N° 6 S/N B° NUEVA COLONIA . UGARTECHE	32-0		Lu 13:00-17:20,Ma 13:00-17:20,Ju 13:00-17:20,Vi 13:00-17:20	PRESENCIAL		certificados vigentes		CATA		Publicado		
02/06/23 11:24	Primario	SAN RAFAEL	1325 - GRAL MANUEL CORVALAN SOTOMAYOR	70% + 10% radio	MAESTRO ENSEÑANZA COMUN		Tarde		1er: 05/06/23 10:00 | 2do: 05/06/23 10:15 | 3er: 05/06/23 10:30 | 4to: 05/06/23 10:45	ALBERDI Y ESPINOLA S/N B° Ciudad . SAN RAFAEL CIUDAD	40-0	5° B	Lu 08:00-12:30,Ma 08:00-12:30,Mi 08:00-12:30,Ju 08:00-12:30,Vi 08:00-12:30	local escolar: Alberdi y Espínola			con toma de posesión inmediata y hasta agotar instancias			Publicado		
02/06/23 11:23	Secundario Técnico	SAN RAFAEL	4124 - REYNALDO MERIN	40%	HORAS CATEDRA MEDIA TÉCNICA	4	Mañana y Tarde	Psicología Laboral	1er: 05/06/23 09:00	Av. ALBERDI 1270 . SAN RAFAEL CIUDAD	44-0	6° 1ª CO	Ma 10:45-12:05,Mi 11:25-12:50	GEM PAD - Llamado Virtual		En un todo de acuerdo con la normativa vigente Resolución N° 248-DETyT-2022, deberá presentar certificación Ley Micaela, en caso de no contar con la misma tiene un año calendario a partir de la fecha del ALTA para su presentación	Adjuntar CUIL, como documentación adicional DDJJ			Publicado		
02/06/23 11:23	Secundario Técnico	MAIPÚ	4003 - EMILIO CIVIT	10%	HORAS CATEDRA MEDIA TÉCNICA	5	Rotativo	Obras Eléctricas	3er: 05/06/23 09:20	OZAMIS 700 . MAIPÚ	52	6° 5	Lu 07:45-08:25,Lu 08:25-09:05,Lu 09:15-09:55,Mi 07:45-08:25,Mi 08:25-09:05	Presentarse en GEM PAD - Llamado Virtual						Publicado		
02/06/23 11:22	Primario	MALARGÜE	1494 - GENDARME ARGENTINO	80%	MAESTRO M. ESPECIALES COMUN		Tarde	Educación Artística: Artes Visuales	1er: 05/06/23 11:30	JUAN A MAZA 1660 B° BASTÍAS . MALARGÜE	50-B		Lu 13:30-18:00,Ma 13:30-18:00,Mi 13:30-18:00,Ju 08:00-12:30	Presentarse en Escuela			En un todo de acuerdo con la reglamentación vigente, hasta agotar instancias.			Publicado		
02/06/23 11:22	Secundario Técnico	LAVALLE	4160 - TITO FRANCIA	110%	HORAS CATEDRA MEDIA TÉCNICA	3	Mañana	Lengua Extranjera	2do: 05/06/23 10:00	RUTA 40 km 3338 . LAVALLE	61-0	1° SEGUNDA	Ma 11:40-12:20,Ma 12:20-13:00,Ju 09:30-10:10	Presentarse en GEM PAD - Llamado Virtual		Presentar documentacipon vigente. Resol. 609/22, DDJJ, Certif. Aptitud Psicofísica, etc.		300 PRESTACIONES (VER HORARIOS EN APP)		Publicado		
02/06/23 11:21	Secundario Orientado	GUAYMALLÉN	4175 - EDUARDO JORGE CHAHLA	80%	HORAS CATEDRA MEDIA ORIENTADA	4	Mañana	Ciencias Naturales	2do: 06/06/23 12:20	CAPILLA DE NIEVE Y FÉLIX SUAREZ S/N . BERMEJO	ART 48	1° 1	Lu 08:00-08:40,Lu 08:40-09:20,Lu 09:30-10:10,Ju 10:10-10:50	Presentarse en GEM PAD - Llamado Virtual				522-523-524-530-542-543		Publicado		
02/06/23 11:21	Secundario Técnico	TUNUYÁN	4203 - COLONIA LAS ROSAS	70%	HORAS CATEDRA MEDIA TÉCNICA	6	alternado	Orientador Psicopedagógico	4vo: 05/06/23 09:00	5 de Diciembre s/n B° COSTA AZUL . COLONIA LAS ROSAS	40-0		Ju 10:20-13:00,Ju 13:30-14:50	Presentarse en GEM PAD - Llamado Virtual				cata		Publicado		
02/06/23 11:20	Secundario Orientado	LUJÁN DE CUYO	4151 - DR. BENITO MARÍANETTI	60%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Lengua Extranjera - Inglés	3er: 05/06/23 08:00	CONGRESO DE TUCUMÁN Y ONCATIVO S/N . MAYOR DRUMMOND	Cargo vacante	1° 5	Ma 11:00-11:40,Ma 11:40-12:20,Ma 12:20-13:00	Presentarse en GEM PAD - Llamado Virtual						Publicado		
02/06/23 11:20	Secundario Orientado	GUAYMALLÉN	4175 - EDUARDO JORGE CHAHLA	80%	HORAS CATEDRA MEDIA ORIENTADA	4	Mañana	Matemática	2do: 06/06/23 11:10	CAPILLA DE NIEVE Y FÉLIX SUAREZ S/N . BERMEJO	ART 44	5° 1	Lu 10:10-10:50,Mi 10:10-10:50,Mi 11:00-11:40,Ju 11:00-11:40	Presentarse en GEM PAD - Llamado Virtual				522-523-524-530-542-543		Publicado		
02/06/23 11:19	Primario	LAVALLE	1127 - ELIAS VILLANUEVA	110%	HORAS CATEDRA COMUNES	10			10mo: 05/06/23 11:15	QUIROGA RUTA NAC. 40 3338 . JOCOLÍ VIEJO	Cargo vacante		Lu 11:30-13:30,Ma 11:30-13:30,Mi 11:30-13:30,Ju 11:30-13:30,Vi 11:30-13:30	Presentarse en la Institución escolar.						Publicado		
02/06/23 11:18	Primario	GODOY CRUZ	1666 - BATALLA DEL PILAR	10%	MAESTRO ENSEÑANZA COMUN		Mañana		1er: 05/06/23 10:00	MUÑIZ 751 B° BATALLA DEL PILAR . SAN FRANCISCO DEL MONTE	40-0	6° A	Lu 08:00-12:30,Ma 08:00-12:30,Mi 08:00-12:30,Ju 08:00-12:30,Vi 08:00-12:30,Sá 08:00-12:30	Presentarse en en el local de la escuela.		Documentación según normativa vigente.		Líneas 400, 700, 800 y 900		Publicado		
02/06/23 11:18	Secundario Orientado	GUAYMALLÉN	4175 - EDUARDO JORGE CHAHLA	80%	HORAS CATEDRA MEDIA ORIENTADA	4	Mañana	Matemática	2do: 06/06/23 09:40	CAPILLA DE NIEVE Y FÉLIX SUAREZ S/N . BERMEJO	ART 44	4° 2	Lu 11:00-11:40,Lu 11:40-12:20,Lu 12:20-13:00,Mi 09:30-10:10	Presentarse en GEM PAD - Llamado Virtual				522-523-524-530-542-543		Publicado		
02/06/23 11:18	Primario	TUNUYÁN	1369 - MALVINAS ARGENTINAS	110%	HORAS CATEDRA COMUNES	10	Mañana		2do: 05/06/23 11:30	CLODOMIRO SILVA S/N . VISTA FLORES	Cargo vacante	Fortalecimiento de las Trayectorias Innovación	Lu 11:30-13:30,Ma 11:30-13:30,Mi 11:30-13:30,Ju 11:30-13:30,Vi 11:30-13:30	la escuela		Hasta agotar instancias	Toma de posesión inmediata			Publicado		
02/06/23 11:17	Primario	GUAYMALLÉN	1053 - ANTONINO GIUNTA	80%		10	Mañana		1er: 05/06/23 11:15	SAN FRANCISCO DEL MONTE 3150 . JESÚS NAZARENO		Fortalecimiento de las Trayectorias	11:30hs a 13:30hs	Esc 1-053 Antonino Giunta			Hasta agostar instancias			Publicado		
02/06/23 11:17	Secundario Orientado	GUAYMALLÉN	4175 - EDUARDO JORGE CHAHLA	80%	HORAS CATEDRA MEDIA ORIENTADA	4	Mañana	Matemática	2do: 06/06/23 08:30	CAPILLA DE NIEVE Y FÉLIX SUAREZ S/N . BERMEJO	ART 44	4° 1	Lu 09:30-10:10,Mi 11:40-12:20,Mi 12:20-13:00,Vi 09:30-10:10	Presentarse en GEM PAD - Llamado Virtual				522-523-524-530-542-543		Publicado		
02/06/23 11:15	Secundario Técnico	LAS HERAS	4011 - CAPITÁN DANIEL F. MANZOTTI	10%	HORAS CATEDRA MEDIA TÉCNICA	3	Mañana	Lengua Extranjera - Inglés	6to: 05/06/23 11:20	ABRAHAM LINCOLN S/N B° CEMENTISTA II . LA CIENEGUITA	RES-1093	2° 2	Ma 11:00-11:40,Vi 10:10-10:50,Vi 11:00-11:40	Presentarse en GEM PAD - Llamado Virtual		CERTIFICADO DE APTITUD CON FECHA DE EMISIÓN Y CERTIFICADO DE ANTECEDENTE PENALES		350-315		Publicado		
02/06/23 11:15	Secundario Técnico	SAN CARLOS	4193 - MARÍA LUISA PÀSCOLO DE BANDIERA	110%	HORAS CATEDRA MEDIA TÉCNICA	4	Mañana	Física	1er: 05/06/23 15:00	CALLE LOS BAÑOS S/N-CAPIZ . CAPIZ ALTO	Cargo vacante	3° 1ERA	Lu 07:00-07:40,Lu 07:40-08:20,Lu 08:20-09:00,Mi 10:30-11:10	Presentarse en GEM PAD - Llamado Virtual				*SIN MOVILIDAD*		Publicado		
02/06/23 11:13	Secundario Técnico	SAN RAFAEL	E198 - LAS MALVINAS ANEXO PUNTA DEL AGUA	110%	HORAS CATEDRA MEDIA TÉCNICA	5	Mañana y Tarde	Producción Animal II	2do: 05/06/23 11:45	CALLE AV. DE MAYO S/N . PUNTA DE AGUA	40-0	6° 2	Mi 10:05-10:45,Mi 10:50-11:30,Mi 11:30-12:10,Mi 14:00-14:40,Mi 14:40-15:20	Presentarse en GEM PAD - Llamado Virtual				Sin movilidad		Publicado		
02/06/23 11:13	Secundario Técnico	SAN CARLOS	4193 - MARÍA LUISA PÀSCOLO DE BANDIERA	110%	HORAS CATEDRA MEDIA TÉCNICA	5	Mañana	Matemática	8vo: 05/06/23 14:45	CALLE LOS BAÑOS S/N-CAPIZ . CAPIZ ALTO	40	4° 1ERA	Mi 07:00-07:40,Mi 07:40-08:20,Mi 08:20-09:00,Vi 07:40-08:20,Vi 08:20-09:00	Presentarse en GEM PAD - Llamado Virtual				Sin movilidad		Publicado		
02/06/23 11:12	Centro de Capacitación para el Trabajo	SANTA ROSA	6020 - ESTHER MONASTERIO	80%	MAESTRO M.ESPECIALES CAP. LABORAL		Tarde	AUXILIAR DE INFORMÁTICA ADMINISTRATIVA	3er: 05/06/23 11:00	7 DE DICIEMBRE 390 . SANTA ROSA (CIUDAD)	Cargo vacante	Curso O de PC 2°NIVEL(MOD)	Lu 13:00-17:00,Ma 13:00-17:00,Mi 13:00-17:00,Ju 13:00-17:00,Vi 13:00-17:00	Presentarse en GEM PAD - Llamado Virtual			Se llama a concurso el cargo MAESTRO M.ESPECIALES CAP. LABORAL en la institución 6020 - ESTHER MONASTERIO ubicada en 7 DE DICIEMBRE 390 - SANTA ROSA (CIUDAD) - SANTA ROSA. Ofrece: 2° llamado el 02/06/2023 a las 09:30hs. Para AUXILIAR DE INFORMÁTICA ADMINISTRATIVA, Curso O de PC 2°NIVEL(MOD), T.T	700-750		Publicado		
02/06/23 11:10	Primario	GODOY CRUZ	1669 - AQUILES WILSON MAZZIOTTI	80%	MAESTRO ENSEÑANZA COMUN		JORNADA COMPLETA	todas las areas	3er: 05/06/23 10:00	AZUL Y CABO SAN ANTONIO S/N B° CHILE I . LAS TORTUGAS		4° A	DE 8 A 15 HS,DE LUNES A VIERNES	ESCUELA N 1669 DR AQUILES MAZZIOTTI, BARRIO CHILE I, AZUL Y CABO SAN ANTONIO		HASTA AGOTAR INSTANCIAS		300-600-700-900-800		Publicado		
02/06/23 11:10	Secundario Orientado	LAVALLE	4224 - DR. TOMÁS LUIS APPUGLIESE	80%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Lengua Extranjera - Inglés	21vo: 05/06/23 11:00	Dorrego s/Nª B° Solares del Norte . VILLA TULUMAYA (CIUDAD)	61	3° 2	Mi 08:00-08:40,Mi 08:40-09:20,Mi 09:20-10:00	Presentarse en GEM PAD - Llamado Virtual						Publicado		
02/06/23 11:08	Secundario Técnico	SAN CARLOS	4193 - MARÍA LUISA PÀSCOLO DE BANDIERA	110%	HORAS CATEDRA MEDIA TÉCNICA	5	Mañana	Matemática	9no: 05/06/23 14:30	CALLE LOS BAÑOS S/N-CAPIZ . CAPIZ ALTO	40	3° 1ERA	Lu 09:50-10:30,Lu 10:30-11:10,Ju 07:00-07:40,Ju 07:40-08:20,Ju 08:20-09:00	Presentarse en GEM PAD - Llamado Virtual				Sin movilidad		Publicado		
02/06/23 11:07	Secundario Técnico	SAN CARLOS	4193 - MARÍA LUISA PÀSCOLO DE BANDIERA	110%	HORAS CATEDRA MEDIA TÉCNICA	4	Mañana	Producción Vitícola II	13vo: 05/06/23 14:15	CALLE LOS BAÑOS S/N-CAPIZ . CAPIZ ALTO	61	5° 1ERA	Ma 12:00-12:40,Ma 13:50-14:30,Vi 13:50-14:30,Vi 14:30-15:10	Presentarse en GEM PAD - Llamado Virtual		Posesión inmediata		sin movilidad		Publicado		
02/06/23 11:07	Secundario Orientado	LAVALLE	4224 - DR. TOMÁS LUIS APPUGLIESE	80%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Lengua Extranjera - Inglés	16vo: 05/06/23 10:00	Dorrego s/Nª B° Solares del Norte . VILLA TULUMAYA (CIUDAD)	resolucion 41-DEPJA-	2° 2	Lu 11:40-12:20,Lu 12:20-13:00,Vi 08:00-08:40	Presentarse en GEM PAD - Llamado Virtual				PRESTACIONES		Publicado		
02/06/23 11:06	Secundario Técnico	GRAL. ALVEAR	4105 - ESCUELA TECNICA BACHILLER ( 8105)	80%	HORA CATEDRA MENSUAL-ALBERGUE	4	Mañana	Ciencias Naturales	3er: 05/06/23 11:00	PROLONGACION ARTAZA E ISLAS MALVINAS S/N . BOWEN	Cargo vacante	1° 1°	Ma 07:30-08:10,Ma 08:10-08:50,Ju 07:30-08:10,Ju 08:10-08:50	Presentarse en GEM PAD - Llamado Virtual		Contar con Certificado de Aptitud Psicofísico Docente y Psicofícico Complementario de Escuela Albergue	Adjuntar Documentación Legible en Formato P.D.F. (Originales)			Publicado		
02/06/23 11:06	Secundario Orientado	GRAL. ALVEAR	4202 - RÍO ATUEL	60%	HORAS CATEDRA MEDIA ORIENTADA	3	Vespertino	Lengua Extranjera - Inglés	1er: 05/06/23 14:45	GRAL. ROCA 327 . GENERAL ALVEAR	61	4° 4	Mi 20:05-20:45,Mi 20:45-21:25,Mi 21:30-22:10	Presentarse en GEM PAD - Llamado Virtual		Clases Presenciales				Publicado		
02/06/23 11:06	Secundario Orientado	GRAL. ALVEAR	4202 - RÍO ATUEL	60%	HORAS CATEDRA MEDIA ORIENTADA	12	Rotativo	ORIENTADOR SOCIAL	1er: 05/06/23 14:40	GRAL. ROCA 327 . GENERAL ALVEAR	Cargo vacante		Ma 15:30-17:30,Mi 18:40-22:40,Ju 13:30-15:30	Presentarse en GEM PAD - Llamado Virtual		Presencial				Publicado		
02/06/23 11:02	Secundario Orientado	TUNUYÁN	4075 - PRUDENCIO VIDAL AMIEVA	80%	HORAS CATEDRA MEDIA ORIENTADA	2	Tarde	Educación Artística (B) Música	14vo: 05/06/23 11:00	SANTA FE Y SALTA B°VILLA TUNUYÁN . TUNUYÁN	art 48°	1° 2°	Lu 16:55-17:35,Lu 17:35-18:15	Presentarse en GEM PAD - Llamado Virtual			ALTA A PARTIR DE LA TOMA DE POSESIÓN	sin movilidad		Publicado		
02/06/23 11:01	Secundario Orientado	GUAYMALLÉN	4175 - EDUARDO JORGE CHAHLA	80%	HORAS CATEDRA MEDIA ORIENTADA	4	Mañana	Física	2do: 05/06/23 12:10	CAPILLA DE NIEVE Y FÉLIX SUAREZ S/N . BERMEJO	ART 44	4° 2	Ju 08:00-08:40,Ju 08:40-09:20,Vi 08:00-08:40,Vi 08:40-09:20	Presentarse en GEM PAD - Llamado Virtual				522-523-524-530-542-543		Publicado		
02/06/23 11:00	Educación Especial	GODOY CRUZ	2007 - DR. EMILIO CONI	50% radio	MAESTRO DE GRADO ESC.DIFERENCIADA		Mañana	APOYO TRAYECTORIA ESCOLAR	1er: 05/06/23 10:30	ARMANI 1800 . VILLA HIPODROMO	40-0	Apoyo 4	Lu 09:00-12:30,Ma 09:00-12:30,Mi 09:00-12:30,Ju 09:00-12:30,Vi 09:00-12:30	ARMANI 1800 Godoy Cruz	Bono intelectuales		certificado antecedentes penales segun normativa vigente	310/914/915		Publicado		
02/06/23 10:59	Secundario Orientado	GUAYMALLÉN	4175 - EDUARDO JORGE CHAHLA	80%	HORAS CATEDRA MEDIA ORIENTADA	4	Mañana	Física	2do: 05/06/23 11:15	CAPILLA DE NIEVE Y FÉLIX SUAREZ S/N . BERMEJO	ART 44	4° 1	Ju 11:40-12:20,Ju 12:20-13:00,Vi 10:10-10:50,Vi 11:00-11:40	Presentarse en GEM PAD - Llamado Virtual				522-523-524-530-542-543		Publicado		
02/06/23 10:57	Inicial	GUAYMALLÉN	0053 - JIE S/NOMBRE	10%	MAESTRO DE JARDIN		Tarde		1er: 05/06/23 13:00	PEDRO DEL CASTILLO Y ARAUJO S/N . VILLA NUEVA	56-0	Sala 4 C	Lu 13:30-17:00,Ma 13:30-17:00,Mi 13:30-17:00,Ju 13:30-17:00,Vi 13:30-17:00	Presentarse en Santiago Araujo y Pedro del Castillo						Publicado		
02/06/23 10:57	Secundario Orientado	GUAYMALLÉN	4175 - EDUARDO JORGE CHAHLA	80%	HORAS CATEDRA MEDIA ORIENTADA	4	Mañana	Física	2do: 05/06/23 10:00	CAPILLA DE NIEVE Y FÉLIX SUAREZ S/N . BERMEJO	ART 44	3° 2	Ju 09:30-10:10,Ju 10:10-10:50,Vi 11:40-12:20,Vi 12:20-13:00	Presentarse en GEM PAD - Llamado Virtual				522-523-524-530-542-543		Publicado		
02/06/23 10:56	Secundario Técnico	JUNIN	4110 - PTE NICOLÁS AVELLANEDA	80%	HORAS CATEDRA MEDIA TÉCNICA	5	Tarde	Máquinas Eléctricas II	9no: 06/06/23 11:20	SOBERANIA NACIONAL 360 . LOS BARRIALES	40-0	6° 2ª	Lu 16:10-16:50,Lu 17:00-17:40,Ma 16:10-16:50,Ma 17:00-17:40,Ma 17:40-18:20	Presentarse en GEM PAD - Llamado Virtual	BONO DE PUNTAJE 2018 DDJJ COMPLETA DNI ORIGINAL ANVERSO Y REVERSO CERTIFICADO DE APTITUD PSICOFISICO: ORIGINAL PERTINENTE CON FECHA DE EMISIÓN CERTIFICADO DE BUENA CONDUCTA	BONO DE PUNTAJE 2018 DDJJ COMPLETA DNI ORIGINAL ANVERSO Y REVERSO CERTIFICADO DE APTITUD PSICOFISICO: ORIGINAL PERTINENTE CON FECHA DE EMISIÓN CERTIFICADO DE BUENA CONDUCTA	EL DOCENTE QUE OPTE DEBERÁ PRESENTAR: CUIL, FOTO CARNET, FOTOCOPIA DE TITULO, CARPETA COLGANTE, CERTIFICADO LEY MICAELA	700-750		Publicado		
02/06/23 10:55	Secundario Orientado	GUAYMALLÉN	4175 - EDUARDO JORGE CHAHLA	80%	HORAS CATEDRA MEDIA ORIENTADA	4	Mañana	Física	2do: 05/06/23 08:30	CAPILLA DE NIEVE Y FÉLIX SUAREZ S/N . BERMEJO	ART 44	3° 1	Lu 08:00-08:40,Lu 08:40-09:20,Mi 08:00-08:40,Mi 08:40-09:20	Presentarse en GEM PAD - Llamado Virtual				522-523-524-530-542-543		Publicado		
02/06/23 10:53	Secundario Técnico	LAVALLE	4160 - TITO FRANCIA	110%	HORAS CATEDRA MEDIA TÉCNICA	3	Mañana y Tarde	Lengua Extranjera	1er: 05/06/23 09:00	RUTA 40 km 3338 . LAVALLE	Cargo vacante	4° SEGUNDA	Ma 08:00-08:40,Ma 08:40-09:20,Ma 09:30-10:10	Presentarse en GEM PAD - Llamado Virtual						Publicado		
